Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09883446246385574,0.09926415367073099,0.09883446246385574,0.09883446246385574,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09410791237286842,0.09410791237286842,0.09367822110652924,0.09367822110652924,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08723212343030957,0.08723212343030957,0.08680243790149689,0.08680243790149689,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08895085752010345,0.08938054869204341,0.08895085752010345,0.08895085752010345,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09152982383966446,0.09195950956515574,0.09152982383966446,0.09152982383966446,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09711572527885437,0.09754541655726472,0.09711572527885437,0.09711572527885437,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10184231400489807,0.10227277411714292,0.10184231400489807,0.10184231400489807,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10613993555307388,0.10656962675861077,0.10613993555307388,0.10613993555307388,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11172591149806976,0.11215560279858973,0.11172591149806976,0.11172591149806976,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12203920632600786,0.12246889763942032,0.12203920632600786,0.12203920632600784,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12375795841217041,0.1241876497197053,0.12375795841217041,0.12375795841217041,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12117985387210063,0.12117985387210063,0.12075017392635345,0.12075017392635345,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11774233127848494,0.11774233127848494,0.11731263995170593,0.11731263995170593,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11860164254903793,0.11946102476850266,0.11860164254903793,0.11860164254903793,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11645326508115296,0.11645326508115296,0.11602358520030975,0.11602358520030975,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11129623800011129,0.11129623800011129,0.11086654663085938,0.11086654663085938,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10656962675861077,0.10656962675861077,0.10613993555307388,0.10613993555307388,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10442121816506501,0.10442121816506501,0.1039915382862091,0.1039915382862091,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10957743227481842,0.11000712344124673,0.10957743227481842,0.10957743227481842,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10957748337001832,0.10957748337001832,0.10871811211109161,0.10871811211109161,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10528057951861594,0.10528057951861594,0.1048508882522583,0.1048508882522583,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.1052805632352829,0.1057102544351819,0.1052805632352829,0.1052805632352829,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10742900520563127,0.10828837611034522,0.10742900520563127,0.10742900520563126,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10699935404057641,0.10699935404057641,0.10656966269016266,0.10656966269016266,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11301495879888535,0.11344465004189479,0.11301495879888535,0.11301495879888535,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11000712344124673,0.11000712344124673,0.10957743227481842,0.10957743227481842,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11172591149806976,0.11258528262445751,0.11172591149806976,0.11172591149806976,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11301495879888535,0.11387434128490424,0.11301495879888535,0.11301495879888535,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11301497512092781,0.11344466642599488,0.11258528381586075,0.11258528381586075,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11129623800011129,0.11129623800011129,0.11086654663085938,0.11086654663085938,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11086647048084278,0.11086647048084278,0.11000709980726243,0.11000709980726242,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10699935404057641,0.10699935404057641,0.10656966269016266,0.10656966269016266,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10313213007859279,0.10313213007859279,0.10270243883132935,0.10270243883132935,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09797510783567506,0.09797510783567506,0.09711572527885437,0.09711572527885437,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09195950956515574,0.09195950956515574,0.09152982383966446,0.09152982383966446,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09496728330850601,0.0953969688110069,0.09496728330850601,0.09496728330850601,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09840475767850876,0.09883443730134106,0.09840475767850876,0.09840475767850876,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09840475767850876,0.09926412839882014,0.09840475767850876,0.09840475767850876,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09883446246385574,0.09926415367073099,0.09883446246385574,0.09883446246385574,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09453759790188195,0.09453759790188195,0.09367822110652924,0.09367822110652924,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09367822110652924,0.09410791237286842,0.09367822110652924,0.09367822110652924,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09110009235511343,0.09110009235511343,0.09067040681838989,0.09067040681838989,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09024073470849212,0.09024073470849212,0.08981027454137802,0.08981027454137802,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.0885211719231058,0.0885211719231058,0.08766179531812668,0.08766179531812668,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08981027454137802,0.09024073470849212,0.08981027454137802,0.08981027454137802,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09367822110652924,0.09453759790188195,0.09367822110652924,0.09367822110652924,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.0885211763951721,0.0885211763951721,0.08809148520231247,0.08809148520231247,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08379458756589449,0.08379458756589449,0.08336489647626877,0.08336489647626877,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08465397357940674,0.08508366474673824,0.08465397357940674,0.08465397357940674,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08250555095644097,0.08250555095644097,0.08164617419242859,0.08164617419242859,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08680243790149689,0.08723212343030957,0.08680243790149689,0.08680243790149689,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08809148520231247,0.0885211763951721,0.08809148520231247,0.08809148520231247,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.0911000669002533,0.09195944347090214,0.0911000669002533,0.0911000669002533,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09152982383966446,0.09195950956515574,0.09152982383966446,0.09152982383966446,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09067037827064188,0.09067037827064188,0.09024068713188171,0.09024068713188171,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08938054869204341,0.08938054869204341,0.08895085752010345,0.08895085752010345,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08895086185070707,0.08895086185070707,0.08809148520231247,0.08809148520231247,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08164618477845938,0.08164618477845938,0.08121649920940399,0.08121649920940399,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07777819337839553,0.07777819337839553,0.0773485079407692,0.0773485079407692,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07520005526952422,0.07520005526952422,0.07434067875146866,0.07434067875146866,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.0773485079407692,0.07777819337839553,0.0773485079407692,0.0773485079407692,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07691885854690587,0.07691885854690587,0.0764891728758812,0.0764891728758812,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07949773967266083,0.08035711648555208,0.07949773967266083,0.07949773967266083,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08336489647626877,0.08422427291819695,0.08336489647626877,0.08336489647626877,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08852119743824005,0.08938057429092387,0.08852119743824005,0.08852119743824005,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08809148075195405,0.08809148075195405,0.08766179531812668,0.08766179531812668,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08852119743824005,0.08938057429092387,0.08852119743824005,0.08852119743824005,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09195946156978607,0.09281883830957205,0.09195946156978607,0.09195946156978607,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09195950956515574,0.09195950956515574,0.09152982383966446,0.09152982383966446,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09067042607379365,0.09067042607379365,0.08981027454137802,0.08981027454137802,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.0885211763951721,0.0885211763951721,0.08809148520231247,0.08809148520231247,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08551332642249815,0.08551332642249815,0.08508364111185074,0.08508364111185074,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08508364111185074,0.08594301747046829,0.08508364111185074,0.08508364111185074,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08508367530031588,0.08508367530031588,0.08422429859638214,0.08422429859638214,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08379458756589449,0.08379458756589449,0.08336489647626877,0.08336489647626877,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09067040681838989,0.09110009235511343,0.09067040681838989,0.09067040681838989,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.0911000669002533,0.09152975805423978,0.0911000669002533,0.0911000669002533,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08981024031911242,0.08981024031911242,0.08938055485486984,0.08938055485486984,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08895088299591895,0.08895088299591895,0.08852119743824005,0.08852119743824005,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09281883388757706,0.09367821058642135,0.09281883388757706,0.09281883388757706,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09453759342432022,0.09496728467030803,0.09453759342432022,0.09453759342432022,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09582667052745819,0.09625635607693613,0.09582667052745819,0.09582667052745819,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09582667052745819,0.09625635607693613,0.09582667052745819,0.09582667052745819,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09582667052745819,0.09625635607693613,0.09582667052745819,0.09582667052745819,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09152975805423978,0.09152975805423978,0.0911000669002533,0.0911000669002533,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08637275113490284,0.08637275113490284,0.0859430655837059,0.0859430655837059,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08852119743824005,0.08895088299591895,0.08852119743824005,0.08852119743824005,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09453759342432022,0.09496728467030803,0.09453759342432022,0.09453759342432022,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09797510504722595,0.09840479631340696,0.09797510504722595,0.09797510504722595,18995200,0.0,0.0
